date,portfolio_value,benchmark_value,cash,gross_return,daily_return,benchmark_return,buy_turnover,sell_turnover,transaction_cost,total_weight,drawdown
2021-12-07,119699.03342616679,95980.66953929012,0.0,-0.0045738037858888084,-0.0045738037858888084,0.006025397386808962,0.0,-0.0,0.0,1.0,-0.03004896200403684
2021-12-08,122347.40961311419,97420.35182733419,0.0,0.02212529300481765,0.02212529300481765,0.01499971082671725,0.0,-0.0,0.0,1.0,-0.008588511088049144
2021-12-09,124384.88003713643,99034.16250936086,0.0,0.01665315539139811,0.01665315539139811,0.01656543680818312,0.0,-0.0,0.0,1.0,0.0
2021-12-10,124376.5845613881,98574.55228922002,0.0,-6.669199460462838e-05,-6.669199460462838e-05,-0.004640926004674251,0.0,-0.0,0.0,1.0,-6.669199460462849e-05
2021-12-13,125104.17038032129,99133.80455020885,0.0,0.005849861704267112,0.005849861704267112,0.005673393872974053,0.0,-0.0,0.0,1.0,0.0
2021-12-14,124596.28422716577,98468.86412358096,0.0,-0.004059706016286357,-0.004059706016286357,-0.006707504363873351,0.0,-0.0,0.0,1.0,-0.004059706016286468
2021-12-15,123165.80185662452,97614.76092337187,0.0,-0.011480939254441914,-0.011480939254441914,-0.008673840282519829,0.0,-0.0,0.0,1.0,-0.015494036032564384
2021-12-16,123390.69329737892,98176.94579292077,0.0,0.0018259243829403802,0.0018259243829403802,0.005759219858052278,0.0,-0.0,0.0,1.0,-0.013696402587806134
2021-12-17,121175.99890284525,96617.53119110093,0.0,-0.017948634012422127,-0.017948634012422127,-0.015883714748155087,0.0,-0.0,0.0,1.0,-0.03139920488289272
2021-12-20,119845.53963962317,95167.90850261299,0.0,-0.010979560930121136,-0.010979560930121136,-0.015003723140272762,0.0,-0.0,0.0,1.0,-0.042034016329844937
2021-12-21,118969.39338283666,95812.77769922583,0.0,-0.00731062882624669,-0.00731062882624669,0.006776120298946475,0.0,-0.0,0.0,1.0,-0.049037350064627616
2021-12-22,118903.0419832318,95831.49688243722,0.0,-0.000557718230867388,-0.000557718230867388,0.00019537251357171215,0.0,-0.0,0.0,1.0,-0.0495677192713706
2021-12-23,120681.21323419805,96500.15067704703,0.0,0.014954800325604704,0.014954800325604704,0.006977390694732577,0.0,-0.0,0.0,1.0,-0.0353541942900647
2021-12-24,120444.11964846263,95965.84463173155,0.0,-0.00196462713111203,-0.00196462713111203,-0.005536841565186856,0.0,-0.0,0.0,1.0,-0.03724936361187592
2021-12-27,119148.45258555125,95926.45436675417,0.0,-0.010757412372584076,-0.010757412372584076,-0.0004104612961886023,0.0,-0.0,0.0,1.0,-0.04760606921947075
2021-12-28,119652.80070625237,96640.93493084333,0.0,0.004232938907360095,0.004232938907360095,0.007448211953685835,0.0,-0.0,0.0,1.0,-0.04357464389473631
2021-12-29,115798.13821744833,95227.57946964541,0.0,-0.03221539709937282,-0.03221539709937282,-0.01462481154812223,0.0,-0.0,0.0,1.0,-0.07438626653757652
2021-12-30,117307.92969022303,95969.15809854616,0.0,0.013038132529726722,0.013038132529726722,0.007787435457572878,0.0,-0.0,0.0,1.0,-0.06231799200935828
2021-12-31,117080.23064458561,96336.93387205736,0.0,-0.0019410371169170434,-0.0019410371169170434,0.0038322288201544374,0.0,-0.0,0.0,1.0,-0.06413806759073348
2022-01-04,117503.8910036422,95896.23326425519,0.0,0.00451854735615167,0.00361854735615167,-0.004574575815205484,0.6000000000000001,0.6000000000000001,0.0009000000000000001,1.0,-0.06075160686949088
2022-01-05,117227.01816371406,94928.06301680683,0.0,-0.0023562865668810495,-0.0023562865668810495,-0.010096019567113146,0.0,-0.0,0.0,1.0,-0.06296474524118889
2022-01-06,114701.12531394241,93955.20821282743,0.0,-0.02154701952961127,-0.02154701952961127,-0.01024833724677554,0.0,-0.0,0.0,1.0,-0.08315506217541146
2022-01-07,115871.90358878743,94035.94064133678,0.0,0.010207208269670634,0.010207208269670634,0.0008592650694410064,0.0,-0.0,0.0,1.0,-0.07379663494404243
2022-01-10,116623.67002077772,94458.69330389304,0.0,0.006487909568295347,0.006487909568295347,0.004495649851248729,0.0,-0.0,0.0,1.0,-0.06778751126970861
2022-01-11,115454.78416885254,93556.24014826816,0.0,-0.010022715386309899,-0.010022715386309899,-0.009553944947359061,0.0,-0.0,0.0,1.0,-0.07713081172381597
2022-01-12,115045.59364899878,94488.53354813745,0.0,-0.0035441625290755898,-0.0035441625290755898,0.009965058433213825,0.0,-0.0,0.0,1.0,-0.0804016101201428
2022-01-13,112671.26524504651,92935.16507110865,0.0,-0.02063815161140621,-0.02063815161140621,-0.016439756430735697,0.0,-0.0,0.0,1.0,-0.09938042111208834
2022-01-14,111006.66070631864,92170.96346188731,0.0,-0.014773993485451364,-0.014773993485451364,-0.008222954235209246,0.0,-0.0,0.0,1.0,-0.11268616890344818
2022-01-17,111881.73086194228,92961.68232708205,0.0,0.007883041882853605,0.007883041882853605,0.00857882825019729,0.0,-0.0,0.0,1.0,-0.10569143680967874
2022-01-18,112500.13005917794,93860.05077792682,0.0,0.00552725804714922,0.00552725804714922,0.00966385749866161,0.0,-0.0,0.0,1.0,-0.10074836260715048
2022-01-19,113182.02929006274,93217.13347986859,0.0,0.00606131948937394,0.00606131948937394,-0.0068497437698961106,0.0,-0.0,0.0,1.0,-0.09529771113156982
2022-01-20,114991.47404581445,94058.16372049006,0.0,0.01598703227978413,0.01598703227978413,0.009022271005609817,0.0,-0.0,0.0,1.0,-0.08083420643583561
2022-01-21,114340.99535353699,93196.27196897531,0.0,-0.005656755839291995,-0.005656755839291995,-0.009163391219033423,0.0,-0.0,0.0,1.0,-0.08603370290585721
2022-01-24,112873.72472600057,93341.15997046448,0.0,-0.012832410833924347,-0.012832410833924347,0.0015546544773528126,0.0,-0.0,0.0,1.0,-0.09776209391852975
2022-01-25,111779.98947999475,91229.510420996,0.0,-0.009689901247264255,-0.009689901247264255,-0.022622919515213558,0.0,-0.0,0.0,1.0,-0.10650469012999753
2022-01-26,111860.97552080086,91889.77581254923,0.0,0.0007245128683841529,0.0007245128683841529,0.0072374102251158146,0.0,-0.0,0.0,1.0,-0.10585734128015578
2022-01-27,110687.5123198107,90087.39268723592,0.0,-0.01049037160213162,-0.01049037160213162,-0.019614620988847475,0.0,-0.0,0.0,1.0,-0.11523723003544495
2022-01-28,109211.51586937907,88993.25357209342,0.0,-0.013334805521394589,-0.013334805521394589,-0.0121453078228283,0.0,-0.0,0.0,1.0,-0.12703536950549255
2022-02-07,111769.44419244441,90364.48611033754,0.0,0.024021782059363693,0.023421782059363693,0.015408275157996032,0.4,0.4,0.0006000000000000001,1.0,-0.10658898218451729
2022-02-08,113154.55735063482,89870.75099058858,0.0,0.012392592342192501,0.012392592342192501,-0.00546381815469088,0.0,-0.0,0.0,1.0,-0.09551730364670663
2022-02-09,113975.74846904693,90714.9042688974,0.0,0.00725725183005619,0.00725725183005619,0.00939297011546314,0.0,-0.0,0.0,1.0,-0.08895324494334234
2022-02-10,114142.89883775658,90477.00116018951,0.0,0.0014665432862242208,0.0014665432862242208,-0.002622536071941406,0.0,-0.0,0.0,1.0,-0.08761715544127768
2022-02-11,115858.49886419835,89727.03412823216,0.0,0.015030282601113321,0.015030282601113321,-0.008289035029239389,0.0,-0.0,0.0,1.0,-0.07390378344715254
2022-02-14,113572.06875784593,88757.69274165104,0.0,-0.01973467746231035,-0.01973467746231035,-0.010803225538423611,0.0,-0.0,0.0,1.0,-0.09217999357988904
2022-02-15,112272.39664999898,89701.68801139152,0.0,-0.011443589273856358,-0.011443589273856358,0.010635644534927158,0.0,-0.0,0.0,1.0,-0.10256871286795033
2022-02-16,112804.0747705308,90050.54465110772,0.0,0.0047356085413345905,0.0047356085413345905,0.0038890755285663214,0.0,-0.0,0.0,1.0,-0.09831882959934701
2022-02-17,112008.9078066093,90268.3574868878,0.0,-0.007049097876464549,-0.007049097876464549,0.002418784213066072,0.0,-0.0,0.0,1.0,-0.10467486842286633
2022-02-18,113116.46458980157,90698.91774366244,0.0,0.009888113408841992,0.009888113408841992,0.0047697805605599886,0.0,-0.0,0.0,1.0,-0.09582179198404539
2022-02-21,112475.19085502344,90368.78028715764,0.0,-0.005669145841002244,-0.005669145841002244,-0.0036399271867592065,0.0,-0.0,0.0,1.0,-0.1009477101115438
2022-02-22,110052.16934532099,89195.66069147678,0.0,-0.02154271969918804,-0.02154271969918804,-0.012981469838954873,0.0,-0.0,0.0,1.0,-0.1203157415875239
2022-02-23,110429.31714341346,90149.20598195022,0.0,0.0034269910383054386,0.0034269910383054386,0.010690489683928828,0.0,-0.0,0.0,1.0,-0.1173010715174061
2022-02-24,107693.26428529042,88321.47673979626,0.0,-0.02477650798627822,-0.02477650798627822,-0.020274490742823725,0.0,-0.0,0.0,1.0,-0.13917126856843431
2022-02-25,107551.03457098696,89181.42611421277,0.0,-0.0013206927587103403,-0.0013206927587103403,0.009736582835339291,0.0,-0.0,0.0,1.0,-0.14030815884052583
2022-02-28,107025.43436518872,89341.91026122596,0.0,-0.0048869841921540995,-0.0048869841921540995,0.0017995243405017902,0.0,-0.0,0.0,1.0,-0.1445094592783961
2022-03-01,107602.85573623715,90083.68884071035,0.0,0.005695178954174419,0.005395178954174419,0.008302694416489675,0.2,0.2,0.00030000000000000003,1.0,-0.1398939347175997
2022-03-02,106855.09100184767,89282.43924477715,0.0,-0.00694930194252894,-0.00694930194252894,-0.008894502503666302,0.0,-0.0,0.0,1.0,-0.1458710714678475
2022-03-03,107228.6346182143,88756.52160251827,0.0,0.003495796155937714,0.003495796155937714,-0.005890493659307716,0.0,-0.0,0.0,1.0,-0.14288521084280958
2022-03-04,105844.24448237492,87680.13048203805,0.0,-0.012910638476079385,-0.012910638476079385,-0.012127459493068815,0.0,-0.0,0.0,1.0,-0.15395111001811912
2022-03-07,102893.20787676417,84878.95610561012,0.0,-0.027880935992718615,-0.027880935992718615,-0.03194765291780399,0.0,-0.0,0.0,1.0,-0.17753974496641456
2022-03-08,100028.60665984114,83174.86297434114,0.0,-0.0278405278252573,-0.0278405278252573,-0.02007674468979892,0.0,-0.0,0.0,1.0,-0.2004374725818453
2022-03-09,98457.3949012457,82413.58445222353,0.0,-0.01570762415934208,-0.01570762415934208,-0.009152747535664418,0.0,-0.0,0.0,1.0,-0.2129967002544232
2022-03-10,98358.99958536828,83710.13068674935,0.0,-0.0009993694833801527,-0.0009993694833801527,0.015732190792859813,0.0,-0.0,0.0,1.0,-0.21378320733550848
2022-03-11,98654.83810130921,83976.89332969619,0.0,0.003007742221739185,0.003007742221739185,0.003186742641043905,0.0,-0.0,0.0,1.0,-0.21141846989277113
2022-03-14,96181.65413097804,81407.5759371851,0.0,-0.025069059135158157,-0.025069059135158157,-0.0305955280153537,0.0,-0.0,0.0,1.0,-0.23118746690392278
2022-03-15,90549.48028991545,77684.06760424453,0.0,-0.05855767289459202,-0.05855767289459202,-0.04573908865452114,0.0,-0.0,0.0,1.0,-0.2762073397342256
2022-03-16,95181.8225983249,81043.32310252853,0.0,0.05115813247715956,0.05115813247715956,0.04324252838300735,0.0,-0.0,0.0,1.0,-0.23917945893435322
2022-03-17,96247.79131731138,82634.91070540191,0.0,0.011199288791568441,0.011199288791568441,0.019638725831366166,0.0,-0.0,0.0,1.0,-0.23065880997640176
2022-03-18,98680.51644117541,83184.80337478504,0.0,0.02527564623113059,0.02527564623113059,0.006654483736825645,0.0,-0.0,0.0,1.0,-0.21121321422632833
2022-03-21,96964.84841498983,83045.38068924876,0.0,-0.017386086818955038,-0.017386086818955038,-0.0016760595671317935,0.0,-0.0,0.0,1.0,-0.22492712976543372
2022-03-22,98151.26808970212,82978.10207858159,0.0,0.012235564682519408,0.012235564682519408,-0.0008101427208687673,0.0,-0.0,0.0,1.0,-0.2154436755280128
2022-03-23,98094.04154830151,83391.89505069944,0.0,-0.0005830443407853769,-0.0005830443407853769,0.004986773157645619,0.0,-0.0,0.0,1.0,-0.21590110665302353
2022-03-24,97628.44368176484,82900.30225863233,0.0,-0.004746443914306676,-0.004746443914306676,-0.005894970869390059,0.0,-0.0,0.0,1.0,-0.21962278807356483
2022-03-25,96262.92624520835,81403.87209065956,0.0,-0.013986881128696461,-0.013986881128696461,-0.018050961542989463,0.0,-0.0,0.0,1.0,-0.23053783137232353
2022-03-28,96852.32625033257,80894.93120509747,0.0,0.0061228141311938,0.0061228141311938,-0.006252047629814017,0.0,-0.0,0.0,1.0,-0.22582655753283098
2022-03-29,96210.2679089007,80615.49550373033,0.0,-0.006629250595100356,-0.006629250595100356,-0.003454304209229986,0.0,-0.0,0.0,1.0,-0.23095874728701737
2022-03-30,98683.6891958639,82954.70786029554,0.0,0.025708495992394775,0.025708495992394775,0.029016907257699343,0.0,-0.0,0.0,1.0,-0.2111878533236594
2022-03-31,98898.14411708384,82340.45966734894,0.0,0.0021731546820699774,0.0021731546820699774,-0.007404621254059052,0.0,-0.0,0.0,1.0,-0.20947364251383604
2022-04-01,100691.76779449094,83384.87773735926,0.0,0.01873607012972527,0.01813607012972527,0.012684141845086927,0.4,0.4,0.0006000000000000001,1.0,-0.1951366010550707
2022-04-06,102486.1769017556,83144.63235038584,0.0,0.017820812431528575,0.017820812431528575,-0.0028811625500023696,0.0,-0.0,0.0,1.0,-0.18079328138947048
2022-04-07,101965.28880093845,82077.2104418004,0.0,-0.005082520556079429,-0.005082520556079429,-0.012838133724461631,0.0,-0.0,0.0,1.0,-0.1849569163764868
2022-04-08,103332.88565734151,82499.77267522937,0.0,0.013412376628216507,0.013412376628216507,0.0051483503295790545,0.0,-0.0,0.0,1.0,-0.17402525157070514
2022-04-11,100774.3236743989,79951.12636448425,0.0,-0.024760384524893375,-0.024760384524893375,-0.030892767678017408,0.0,-0.0,0.0,1.0,-0.19447670394966654
2022-04-12,101936.29468985548,81509.17939804407,0.0,0.011530427326021008,0.011530427326021008,0.019487568273358624,0.0,-0.0,0.0,1.0,-0.18518867612514123
2022-04-13,101140.12739592537,80724.69708676767,0.0,-0.007810439808043612,-0.007810439808043612,-0.009624465821762795,0.0,-0.0,0.0,1.0,-0.19155271092517812
2022-04-14,102436.90829729328,81735.37111542441,0.0,0.012821626141437559,0.012821626141437559,0.012520010171984897,0.0,-0.0,0.0,1.0,-0.1811871020296022
2022-04-15,102608.54297723246,81680.38470492301,0.0,0.0016755160107042588,0.0016755160107042588,-0.000672737026222725,0.0,-0.0,0.0,1.0,-0.17981516790928143
2022-04-18,101022.77916031537,81244.16870306822,0.0,-0.015454500872007861,-0.015454500872007861,-0.005340523351238469,0.0,-0.0,0.0,1.0,-0.19249071511203497
2022-04-19,101081.57807910354,80630.31088983253,0.0,0.0005820362424879821,0.0005820362424879821,-0.007555715358221193,0.0,-0.0,0.0,1.0,-0.19202071544208466
2022-04-20,100902.5336870212,79380.17223362424,0.0,-0.0017712860788759778,-0.0017712860788759778,-0.015504574426314699,0.0,-0.0,0.0,1.0,-0.19345187790084228
2022-04-21,100156.24919636459,77918.45729555417,0.0,-0.007396092678618161,-0.007396092678618161,-0.01841410640642205,0.0,-0.0,0.0,1.0,-0.1994171825616532
2022-04-22,101341.4280176153,78258.14477279194,0.0,0.011833298778262514,0.011833298778262514,0.004359525188612157,0.0,-0.0,0.0,1.0,-0.18994364688616194
2022-04-25,96962.02860785823,74390.52443705586,0.0,-0.043214305298676446,-0.043214305298676446,-0.04942131387046034,0.0,-0.0,0.0,1.0,-0.22494966943875583
2022-04-26,96408.00777810729,73790.12520239053,0.0,-0.00571379165334467,-0.00571379165334467,-0.008070910095187678,0.0,-0.0,0.0,1.0,-0.2293781455484386
2022-04-27,98057.90307894847,75962.80728715147,0.0,0.017113674878943462,0.017113674878943462,0.029444076409977038,0.0,-0.0,0.0,1.0,-0.21618997367674608
2022-04-28,97708.2493504367,76461.42215328694,0.0,-0.003565788350891586,-0.003565788350891586,0.006563934166500918,0.0,-0.0,0.0,1.0,-0.21898487433792158
2022-04-29,98961.2865397138,78316.44941083614,0.0,0.012824272235018589,0.012824272235018589,0.024260956771511744,0.0,-0.0,0.0,1.0,-0.20896892374676368
2022-05-05,100015.25110445757,78198.8641854704,0.0,0.010950271450551696,0.010650271450551696,-0.0015014115968012831,0.2,0.2,0.00030000000000000003,1.0,-0.20054422805884475
2022-05-06,97787.26887045505,76221.76709660808,0.0,-0.02227642493918827,-0.02227642493918827,-0.025282938690427637,0.0,-0.0,0.0,1.0,-0.21835324455469274
2022-05-09,95850.30403108317,75609.85642119881,0.0,-0.019807944957926062,-0.019807944957926062,-0.008028030557645005,0.0,-0.0,0.0,1.0,-0.2338360604630948
2022-05-10,96588.60775548233,76437.24241485086,0.0,0.007702674830950374,0.007702674830950374,0.010942832493199495,0.0,-0.0,0.0,1.0,-0.22793454876964214
2022-05-11,98132.69999487916,77539.96036217721,0.0,0.015986277008006478,0.015986277008006478,0.014426448580412199,0.0,-0.0,0.0,1.0,-0.21559209659796197
2022-05-12,97316.91450352699,77195.20270942566,0.0,-0.008313085153009525,-0.008313085153009525,-0.00444619330653806,0.0,-0.0,0.0,1.0,-0.22211294629363687
2022-05-13,99809.90034319092,77777.4730911742,0.0,0.025617189492517078,0.025617189492517078,0.00754283117747967,0.0,-0.0,0.0,1.0,-0.20218566623506518
2022-05-16,98611.95884836886,77152.30378777822,0.0,-0.012002231148443189,-0.012002231148443189,-0.008037922531413666,0.0,-0.0,0.0,1.0,-0.2117612182824532
2022-05-17,100488.11729467257,78114.62310029098,0.0,0.019025668572192123,0.019025668572192123,0.012472982208798333,0.0,-0.0,0.0,1.0,-0.1967644484657467
2022-05-18,100106.97812860532,77842.01428313674,0.0,-0.0037928779673480854,-0.0037928779673480854,-0.0034898563973640995,0.0,-0.0,0.0,1.0,-0.19981102289175157
2022-05-19,100376.93622431676,77991.97246013967,0.0,0.0026966960821115387,0.0026966960821115387,0.0019264426593263995,0.0,-0.0,0.0,1.0,-0.1976531564122349
2022-05-20,102144.69255914575,79512.96798553124,0.0,0.01761118042972063,0.01761118042972063,0.019501949718849998,0.0,-0.0,0.0,1.0,-0.18352288138259398
2022-05-23,101658.72139726588,79052.37705538493,0.0,-0.004757674135623579,-0.004757674135623579,-0.005792651712235419,0.0,-0.0,0.0,1.0,-0.1874074134521685
2022-05-24,99495.13314670518,77203.19597204315,0.0,-0.021282859166659646,-0.021282859166659646,-0.023391846674594374,0.0,-0.0,0.0,1.0,-0.20470170703153778
2022-05-25,100189.31024351413,77671.78016480693,0.0,0.00697699550575388,0.00697699550575388,0.006069492161094869,0.0,-0.0,0.0,1.0,-0.199152914415763
2022-05-26,100198.94822855349,77864.05169389093,0.0,9.619773822104881e-05,9.619773822104881e-05,0.002475436106601725,0.0,-0.0,0.0,1.0,-0.1990758747374688
2022-05-27,100592.66906001918,78025.1214104705,0.0,0.003929390861145721,0.003929390861145721,0.002068601788316693,0.0,-0.0,0.0,1.0,-0.19592873079919115
2022-05-30,101664.31586682165,78565.65924897611,0.0,0.010653329082689476,0.010653329082689476,0.006927741075364535,0.0,-0.0,0.0,1.0,-0.18736269496245905
2022-05-31,102184.86656513684,79784.4056635527,0.0,0.005120289197608808,0.005120289197608808,0.015512457048369566,0.0,-0.0,0.0,1.0,-0.1832017569479013
2022-06-01,102141.82014731488,79621.77442812946,0.0,-0.00012126020485161417,-0.0004212602048516142,-0.002038383742670846,0.2,0.2,0.00030000000000000003,1.0,-0.18354584154309184
2022-06-02,101711.75053589823,79746.38172756354,0.0,-0.004210514467006577,-0.004210514467006577,0.0015649902345062916,0.0,-0.0,0.0,1.0,-0.18698353358892228
2022-06-06,103312.52141690883,81238.51295798802,0.0,0.015738308234559774,0.015738308234559774,0.018710958392093913,0.0,-0.0,0.0,1.0,-0.1741880298407722
2022-06-07,103139.33288219117,81492.79297164179,0.0,-0.0016763557054112702,-0.0016763557054112702,0.00313004269028494,0.0,-0.0,0.0,1.0,-0.17557238444854562
2022-06-08,104722.39054918666,82286.05406568569,0.0,0.015348728974267247,0.015348728974267247,0.009734125744345734,0.0,-0.0,0.0,1.0,-0.16291846841854485
2022-06-09,103893.09279380228,81425.32393184734,0.0,-0.007919010930092106,-0.007919010930092106,-0.0104602188501014,0.0,-0.0,0.0,1.0,-0.16954732621651658
2022-06-10,106707.59971724036,82660.06639311524,0.0,0.027090414268675915,0.027090414268675915,0.015164108678294985,0.0,-0.0,0.0,1.0,-0.1470500192531926
2022-06-13,105013.8194728574,81692.08657479416,0.0,-0.015873098531606324,-0.015873098531606324,-0.011710368265585025,0.0,-0.0,0.0,1.0,-0.16058897834011832
2022-06-14,106247.88762393112,82334.80392226877,0.0,0.011751483350176374,0.011751483350176374,0.007867559446974814,0.0,-0.0,0.0,1.0,-0.15072465369512755
2022-06-15,107089.75084375241,83425.04876175843,0.0,0.00792357606958849,0.00792357606958849,0.013241603642111688,0.0,-0.0,0.0,1.0,-0.14399535588465495
2022-06-16,106028.62191737827,82875.92733034075,0.0,-0.009908781354084573,-0.009908781354084573,-0.006582212891308226,0.0,-0.0,0.0,1.0,-0.1524773187412749
2022-06-17,108001.06953953889,84026.03356599013,0.0,0.018602973296188183,0.018602973296188183,0.013877446355020417,0.0,-0.0,0.0,1.0,-0.13671087693390505
2022-06-20,107863.03893218713,84443.1400049226,0.0,-0.001278048522484565,-0.001278048522484565,0.0049640143801967795,0.0,-0.0,0.0,1.0,-0.13781420232211672
2022-06-21,108358.81619353063,84348.36342827654,0.0,0.004596359107360182,0.004596359107360182,-0.001122371534745592,0.0,-0.0,0.0,1.0,-0.13385128677872338
2022-06-22,107190.66192385666,83276.84729345462,0.0,-0.010780426648327613,-0.010780426648327613,-0.012703460876666073,0.0,-0.0,0.0,1.0,-0.1431887394481487
2022-06-23,108679.13276150418,84705.40852046564,0.0,0.013886198768926983,0.013886198768926983,0.017154362508189136,0.0,-0.0,0.0,1.0,-0.13129088797667088
2022-06-24,110710.81287965275,85697.76326707828,0.0,0.018694298220129003,0.018694298220129003,0.011715364626012859,0.0,-0.0,0.0,1.0,-0.11505098076996323
2022-06-27,110179.54816230897,86662.8104768393,0.0,-0.0047986705501050116,-0.0047986705501050116,0.011261054816021687,0.0,-0.0,0.0,1.0,-0.1192975595668867
2022-06-28,110651.32764857108,87564.8827742096,0.0,0.004281915238635082,0.004281915238635082,0.010408989650888323,0.0,-0.0,0.0,1.0,-0.11552646636649311
2022-06-29,109118.33041388467,86216.26369482971,0.0,-0.013854304934823735,-0.013854304934823735,-0.015401369095158657,0.0,-0.0,0.0,1.0,-0.12778023240823289
2022-06-30,109860.84154643469,87457.43313914322,0.0,0.006804641619182506,0.006804641619182506,0.014396001300946537,0.0,-0.0,0.0,1.0,-0.12184508947660433
2022-07-01,110052.89546329396,87100.78794812139,0.0,0.0026481562507244772,0.001748156250724477,-0.004077928864598901,0.6000000000000001,0.6000000000000001,0.0009000000000000001,1.0,-0.12030993748066832
2022-07-04,111419.3994865277,87672.32288781962,0.0,0.012416793011043705,0.012416793011043705,0.006561765434758726,0.0,-0.0,0.0,1.0,-0.10938700806049373
2022-07-05,110973.46552360951,87545.7732112873,0.0,-0.004002300900680345,-0.004002300900680345,-0.001443439301753724,0.0,-0.0,0.0,1.0,-0.11295150924029085
2022-07-06,109672.93917718633,86267.165400551,0.0,-0.01171925505152851,-0.01171925505152851,-0.014605020480548458,0.0,-0.0,0.0,1.0,-0.1233470567465772
2022-07-07,110801.45736234188,86647.41428189889,0.0,0.010289850838522184,0.010289850838522184,0.004407805444659463,0.0,-0.0,0.0,1.0,-0.1143264287233482
2022-07-08,109830.97325894979,86360.95174573522,0.0,-0.008758766594724765,-0.008758766594724765,-0.0033060713760216798,0.0,-0.0,0.0,1.0,-0.12208383681327661
2022-07-11,107042.52014683552,84914.84247464554,0.0,-0.025388586018808112,-0.025388586018808112,-0.0167449436563335,0.0,-0.0,0.0,1.0,-0.14437288683964478
2022-07-12,104650.66339266504,84115.3448266833,0.0,-0.02234492191410904,-0.02234492191410904,-0.009415287418109042,0.0,-0.0,0.0,1.0,-0.16349180787080742
2022-07-13,106694.0465955416,84268.22133006174,0.0,0.019525754893779057,0.019525754893779057,0.0018174627197147242,0.0,-0.0,0.0,1.0,-0.1471583539446546
2022-07-14,108772.96465799012,84280.11362906023,0.0,0.019484855329644703,0.019484855329644703,0.00014112436231328296,0.0,-0.0,0.0,1.0,-0.13054085785216996
2022-07-15,108102.094508284,82846.08708609632,0.0,-0.0061676185053471735,-0.0061676185053471735,-0.017015004859573968,0.0,-0.0,0.0,1.0,-0.13590335014692434
2022-07-18,108921.27780826722,83705.255701091,0.0,0.007577867049749299,0.007577867049749299,0.010370660162885015,0.0,-0.0,0.0,1.0,-0.1293553406162039
2022-07-19,107385.8443898297,83251.88203486851,0.0,-0.014096726088178337,-0.014096726088178337,-0.00541631062978265,0.0,-0.0,0.0,1.0,-0.1416285798996726
2022-07-20,107799.74527644063,83533.85044362844,0.0,0.0038543337714828764,0.0038543337714828764,0.003386931344589117,0.0,-0.0,0.0,1.0,-0.13832012994670417
2022-07-21,107114.93841205342,82602.92813347558,0.0,-0.006352583325972616,-0.006352583325972616,-0.011144252362472962,0.0,-0.0,0.0,1.0,-0.1437940231215309
2022-07-22,108069.07546211872,82645.24148555665,0.0,0.00890760023027699,0.00890760023027699,0.0005122500259640006,0.0,-0.0,0.0,1.0,-0.13616728256472388
2022-07-25,107153.289762056,82146.24100043844,0.0,-0.00847407730793184,-0.00847407730793184,-0.006037861057075045,0.0,-0.0,0.0,1.0,-0.14348746779339128
2022-07-26,106405.93448303388,82796.36604096415,0.0,-0.006974636809394164,-0.006974636809394164,0.007914239685322011,0.0,-0.0,0.0,1.0,-0.14946133162822695
2022-07-27,105560.35258995218,82388.03838479916,0.0,-0.007946755011268004,-0.007946755011268004,-0.004931709876771051,0.0,-0.0,0.0,1.0,-0.15622035405338752
2022-07-28,105129.45083356602,82400.32106350857,0.0,-0.004082041654976121,-0.004082041654976121,0.00014908327653140319,0.0,-0.0,0.0,1.0,-0.15966469771576264
2022-07-29,103076.38237564963,81316.71267910452,0.0,-0.019528956364155928,-0.019528956364155928,-0.013150535949597475,0.0,-0.0,0.0,1.0,-0.1760755691653314
2022-08-01,103894.11855519516,81679.02313666286,0.0,0.008233303058361363,0.007933303058361364,0.004455547274618832,0.2,0.2,0.00030000000000000003,1.0,-0.1695391269583323
2022-08-02,102293.04205509862,80086.65477436763,0.0,-0.015410655794206085,-0.015410655794206085,-0.01949543837750023,0.0,-0.0,0.0,1.0,-0.1823370736233333
2022-08-03,101590.27433390424,79305.87630961678,0.0,-0.0068701419673865335,-0.0068701419673865335,-0.009749170657091133,0.0,-0.0,0.0,1.0,-0.18795453400900974
2022-08-04,103586.73168589643,79979.79546959582,0.0,0.019652051981179697,0.019652051981179697,0.00849772036246077,0.0,-0.0,0.0,1.0,-0.17199617430027347
2022-08-05,105095.14946777538,81059.50957834703,0.0,0.014561882176694985,0.014561882176694985,0.013499835832434304,0.0,-0.0,0.0,1.0,-0.15993888014858137
2022-08-08,104723.39644551752,80887.12361087899,0.0,-0.0035372995246737435,-0.0035372995246737435,-0.0021266593933858546,0.0,-0.0,0.0,1.0,-0.1629104279485286
2022-08-09,104503.95128758869,81047.41732876489,0.0,-0.0020954740332833626,-0.0020954740332833626,0.0019816963532666154,0.0,-0.0,0.0,1.0,-0.1646645274102948
2022-08-10,103079.75823024295,80139.6988077708,0.0,-0.013628126399033791,-0.013628126399033791,-0.011199845114274076,0.0,-0.0,0.0,1.0,-0.176048584816344
2022-08-11,104548.25492676836,81773.79019185255,0.0,0.014246217897070635,0.014246217897070635,0.02039053563205173,0.0,-0.0,0.0,1.0,-0.16431039341903775
2022-08-12,104750.44232727253,81727.18266295135,0.0,0.001933914637272638,0.001933914637272638,-0.0005699568136910971,0.0,-0.0,0.0,1.0,-0.16269424105665442
